Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment
9826,1972,0,1,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,0.0189125295508274,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1501,1982,0,2,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,1717,0.0023282887077997,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10767,1989,0,0,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,1346,0.0193021529324424,12,2,Large Enterprise,Large Enterprise - Cloud Focus
7279,1969,0,0,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,1044,0.0641148325358851,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7230,1960,0,4,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,493,0.0080971659919028,14,1,Mid-Market Enterprise,Mid-Market Enterprise
143,1970,3,1,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,957,0.1033402922755741,13,1,Mid-Market Enterprise,Mid-Market Enterprise
450,1958,2,0,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,270,0.2952029520295203,13,0,Small Business (SMEs),Small Business (SMEs)
9316,1952,4,0,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,29,0.3333333333333333,13,0,Small Business (SMEs),Small Business (SMEs)
6379,1949,2,3,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,121,0.2540983606557377,13,0,Small Business (SMEs),Small Business (SMEs)
9239,1961,2,2,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,126,0.0472440944881889,13,1,Mid-Market Enterprise,Mid-Market Enterprise
8315,1995,3,1,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,23,0.1666666666666666,12,0,Small Business (SMEs),Small Business (SMEs)
2868,1949,0,1,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,57,0.0344827586206896,13,0,Small Business (SMEs),Small Business (SMEs)
10888,1961,3,1,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,636,0.0455259026687598,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1277,1960,3,0,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,1004,0.0338308457711442,12,2,Large Enterprise,Large Enterprise - Cloud Focus
9977,1973,3,4,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,734,0.0462585034013605,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10196,1978,3,2,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,614,0.0373983739837398,12,1,Mid-Market Enterprise,Mid-Market Enterprise
6384,1978,3,4,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,1453,0.1664374140302613,12,2,Large Enterprise,Large Enterprise - Cloud Focus
8029,1988,2,1,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,1621,0.0098643649815043,12,2,Large Enterprise,Large Enterprise - Cloud Focus
968,1968,2,4,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,0.026595744680851,13,0,Small Business (SMEs),Small Business (SMEs)
6988,1986,3,2,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1443,0.0644044321329639,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
4472,1970,0,4,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,57,0.3103448275862069,12,0,Small Business (SMEs),Small Business (SMEs)
6991,1951,3,4,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,637,0.0470219435736677,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3336,1948,0,0,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,948,0.2012644889357218,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4301,1971,2,2,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,59,0.3,13,0,Small Business (SMEs),Small Business (SMEs)
1940,1986,3,2,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,18,0.3157894736842105,13,0,Small Business (SMEs),Small Business (SMEs)
1272,1965,2,1,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,903,0.0730088495575221,14,1,Mid-Market Enterprise,Mid-Market Enterprise
1388,1975,3,1,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,0.3716814159292035,13,0,Small Business (SMEs),Small Business (SMEs)
1044,1953,3,0,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,596,0.0820770519262981,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6969,1982,3,0,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,233,0.017094017094017,13,0,Small Business (SMEs),Small Business (SMEs)
10479,1975,0,2,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,1511,0.0972222222222222,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3619,1960,1,4,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,1152,0.0693842150910667,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1715,1978,3,0,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,48,0.1020408163265306,13,0,Small Business (SMEs),Small Business (SMEs)
10159,1970,3,4,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,1185,0.1467116357504216,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1463,1958,3,1,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,21,0.1363636363636363,12,0,Small Business (SMEs),Small Business (SMEs)
5114,1965,2,2,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,965,0.0093167701863354,14,1,Mid-Market Enterprise,Mid-Market Enterprise
4990,1954,3,2,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,869,0.1781609195402299,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4329,1984,0,2,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,16,0.0588235294117647,12,0,Small Business (SMEs),Small Business (SMEs)
10936,1965,3,2,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,1947,0.1278234086242299,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
4692,1976,3,2,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,71,0.4444444444444444,14,0,Small Business (SMEs),Small Business (SMEs)
7212,1966,3,2,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,0.0606060606060606,12,0,Small Business (SMEs),Small Business (SMEs)
6086,1955,3,2,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,1380,0.0347574221578566,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
437,1976,2,4,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,1027,0.1468871595330739,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
11171,1965,2,2,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,411,0.0631067961165048,13,1,Mid-Market Enterprise,Mid-Market Enterprise
11101,1991,3,0,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,836,0.2186379928315412,13,2,Large Enterprise,Large Enterprise - Cloud Focus
5329,1949,0,4,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,11,0.0,13,0,Small Business (SMEs),Small Business (SMEs)
610,1953,0,0,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,480,0.0893970893970894,14,1,Mid-Market Enterprise,Mid-Market Enterprise
9384,1978,3,2,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,0.1795716639209225,13,1,Mid-Market Enterprise,Mid-Market Enterprise
5956,1948,0,4,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,284,0.1052631578947368,13,0,Small Business (SMEs),Small Business (SMEs)
10430,1973,3,4,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,1472,0.0285132382892057,13,2,Large Enterprise,Large Enterprise - Cloud Focus
7875,1949,3,2,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,1677,0.0,12,2,Large Enterprise,Large Enterprise - Cloud Focus
7072,1973,3,2,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,1335,0.1272455089820359,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
6255,1952,2,0,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,334,0.0626865671641791,12,1,Mid-Market Enterprise,Mid-Market Enterprise
6516,1989,4,2,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,18,0.3157894736842105,13,0,Small Business (SMEs),Small Business (SMEs)
5564,1969,3,0,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,1338,0.0724421209858103,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
5682,1953,0,1,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,1099,0.019090909090909,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7458,1956,2,0,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,97,0.2448979591836734,13,0,Small Business (SMEs),Small Business (SMEs)
5237,1950,0,1,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,63,0.15625,12,0,Small Business (SMEs),Small Business (SMEs)
7761,1978,1,0,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,109,0.3636363636363636,13,0,Small Business (SMEs),Small Business (SMEs)
5278,1964,3,2,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,902,0.044296788482835,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3560,1952,3,0,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,0.1212698412698412,13,2,Large Enterprise,Large Enterprise - Cloud Focus
7235,1975,1,2,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38,0.1794871794871795,13,0,Small Business (SMEs),Small Business (SMEs)
10548,1995,3,1,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,960,0.0457856399583766,12,1,Mid-Market Enterprise,Mid-Market Enterprise
2281,1970,3,1,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,28,0.3793103448275862,13,0,Small Business (SMEs),Small Business (SMEs)
4073,1954,1,2,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,1215,0.053453947368421,12,2,Large Enterprise,Large Enterprise - Cloud Focus
6974,1972,0,0,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,1497,0.0560747663551401,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
7938,1958,0,0,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,449,0.0088888888888888,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7094,1975,3,3,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1064,0.1417840375586854,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3667,1969,3,2,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,1757,0.0250284414106939,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
7723,1979,3,0,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,0.0555170020818875,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3870,1978,1,0,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,0.0883813306852035,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4012,1972,0,0,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,0.0097799511002444,14,2,Large Enterprise,Large Enterprise - Cloud Focus
5909,1964,3,2,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1171,0.1296928327645051,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10470,1979,2,2,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,92,0.2473118279569892,13,0,Small Business (SMEs),Small Business (SMEs)
6488,1959,0,2,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,99,0.16,12,0,Small Business (SMEs),Small Business (SMEs)
10270,1981,1,2,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,66,0.1641791044776119,13,0,Small Business (SMEs),Small Business (SMEs)
6887,1967,3,1,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,0.0283185840707964,12,1,Mid-Market Enterprise,Mid-Market Enterprise
6406,1988,2,2,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,1427,0.0280112044817927,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
7573,1978,0,1,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,86,0.3908045977011494,13,0,Small Business (SMEs),Small Business (SMEs)
4508,1952,3,1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0.2721822541966426,12,1,Mid-Market Enterprise,Mid-Market Enterprise
221,1955,3,2,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,242,0.242798353909465,13,0,Small Business (SMEs),Small Business (SMEs)
5331,1977,3,2,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,1869,0.0459893048128342,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1911,1987,3,0,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,1364,0.0886446886446886,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
20,1965,1,2,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,0.3315217391304347,13,0,Small Business (SMEs),Small Business (SMEs)
8786,1956,2,2,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,0.1286031042128603,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10582,1979,3,2,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,0.1185770750988142,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1915,1951,0,2,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,0.1359416445623342,13,2,Large Enterprise,Large Enterprise - Cloud Focus
8897,1965,3,1,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,0.1709923664122137,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2371,1972,3,2,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,81,0.1463414634146341,13,0,Small Business (SMEs),Small Business (SMEs)
4303,1957,0,0,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,0.0869565217391304,14,0,Small Business (SMEs),Small Business (SMEs)
6825,1953,3,0,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,16,0.0,13,0,Small Business (SMEs),Small Business (SMEs)
1072,1965,0,1,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,93,0.0638297872340425,13,0,Small Business (SMEs),Small Business (SMEs)
4964,1958,0,0,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,0.0,12,2,Large Enterprise,Large Enterprise - Cloud Focus
2461,1955,2,1,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,0.0909090909090909,13,0,Small Business (SMEs),Small Business (SMEs)
10736,1971,3,1,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,0.0878112712975098,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3194,1974,0,1,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,0.0,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10839,1976,3,0,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,0.1666666666666666,12,0,Small Business (SMEs),Small Business (SMEs)
49,1970,3,1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,0.3461538461538461,12,0,Small Business (SMEs),Small Business (SMEs)
4290,1972,3,2,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,0.2,12,0,Small Business (SMEs),Small Business (SMEs)
10219,1972,3,0,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,0.0769230769230769,13,0,Small Business (SMEs),Small Business (SMEs)
4211,1986,4,2,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,0.293103448275862,14,0,Small Business (SMEs),Small Business (SMEs)
1135,1960,2,0,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,0.125,12,0,Small Business (SMEs),Small Business (SMEs)
6299,1968,0,4,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,813,0.2432432432432432,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10846,1978,2,2,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,0.2206349206349206,12,1,Mid-Market Enterprise,Mid-Market Enterprise
347,1976,3,4,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,0.0899470899470899,14,0,Small Business (SMEs),Small Business (SMEs)
6543,1945,2,0,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,0.0378177309361438,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10446,1957,0,2,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,0.0315068493150684,14,1,Mid-Market Enterprise,Mid-Market Enterprise
3479,1950,3,1,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,50,0.2549019607843137,13,0,Small Business (SMEs),Small Business (SMEs)
11075,1978,3,2,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,0.044280442804428,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4442,1961,3,1,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,0.2921348314606741,13,0,Small Business (SMEs),Small Business (SMEs)
199,1962,2,1,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,315,0.0379746835443038,13,0,Small Business (SMEs),Small Business (SMEs)
6722,1954,0,2,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,0.0455729166666666,12,1,Mid-Market Enterprise,Mid-Market Enterprise
796,1965,1,4,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,0.1651119402985074,14,1,Mid-Market Enterprise,Mid-Market Enterprise
3749,1973,3,0,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,0.0094876660341555,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
8523,1968,3,2,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,0.081967213114754,13,0,Small Business (SMEs),Small Business (SMEs)
310,1970,2,2,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,0.0278745644599303,13,1,Mid-Market Enterprise,Mid-Market Enterprise
8629,1956,3,3,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,0.1904761904761904,13,0,Small Business (SMEs),Small Business (SMEs)
236,1951,3,2,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,0.2748538011695906,13,0,Small Business (SMEs),Small Business (SMEs)
9930,1944,0,1,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,0.0188356164383561,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3483,1958,3,2,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,0.0189914865749836,13,2,Large Enterprise,Large Enterprise - Cloud Focus
4599,1976,2,2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,0.0457516339869281,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7326,1971,2,2,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,0.0,12,1,Mid-Market Enterprise,Mid-Market Enterprise
7352,1957,3,2,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,0.1108374384236453,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2350,1972,3,2,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,0.1293774319066148,13,1,Mid-Market Enterprise,Mid-Market Enterprise
9145,1972,3,1,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,0.0635564570655848,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
2964,1981,3,2,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,0.4383561643835616,13,0,Small Business (SMEs),Small Business (SMEs)
5585,1972,3,1,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,0.2040816326530612,13,0,Small Business (SMEs),Small Business (SMEs)
9687,1975,3,1,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,0.0440165061898211,12,1,Mid-Market Enterprise,Mid-Market Enterprise
3732,1955,2,2,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,0.0801393728222996,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6303,1986,0,0,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,0.0200267022696929,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
11176,1970,0,0,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,0.0080645161290322,12,1,Mid-Market Enterprise,Mid-Market Enterprise
2986,1976,3,2,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,0.1904761904761904,12,0,Small Business (SMEs),Small Business (SMEs)
7462,1954,3,1,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,0.1190893169877408,14,0,Small Business (SMEs),Small Business (SMEs)
3900,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise
7034,1978,1,2,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,0.2142857142857142,13,0,Small Business (SMEs),Small Business (SMEs)
9493,1980,0,1,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1808,0.0093974571586511,13,2,Large Enterprise,Large Enterprise - Cloud Focus
1143,1972,3,2,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,0.1964285714285714,13,0,Small Business (SMEs),Small Business (SMEs)
1,1961,3,1,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,0.0640138408304498,12,1,Mid-Market Enterprise,Mid-Market Enterprise
3855,1963,3,2,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,0.2576687116564417,13,0,Small Business (SMEs),Small Business (SMEs)
5536,1959,3,0,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,0.0168539325842696,13,2,Large Enterprise,Large Enterprise - Cloud Focus
5989,1959,1,4,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,0.0215599239061509,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
9499,1954,3,2,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,0.0092764378478664,13,2,Large Enterprise,Large Enterprise - Cloud Focus
6768,1962,3,4,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,0.054054054054054,13,0,Small Business (SMEs),Small Business (SMEs)
