Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Campaign
9648,1967,3,1,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,253,0.1220472440944882,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4168,1966,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,0.0898617511520737,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
9860,1959,3,0,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,215,0.1435185185185185,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
332,1957,3,2,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,275,0.072463768115942,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
8486,1971,2,0,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,367,0.0543478260869565,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3578,1949,3,4,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,0.0632911392405063,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
9507,1975,3,2,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,0.1149425287356321,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
10339,1954,2,0,51381.5,0,1,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,207,0.1153846153846153,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5991,1949,2,2,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,266,0.1760299625468165,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1916,1954,2,2,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,437,0.0981735159817351,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4541,1955,3,0,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,257,0.1589147286821705,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5959,1968,3,1,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,199,0.09,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
607,1955,1,4,41769.0,0,1,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,521,0.0517241379310344,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
9246,1985,2,0,40101.0,1,0,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,415,0.1490384615384615,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
6565,1949,2,2,76995.0,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,1782,0.0987100392596747,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
10095,1975,0,4,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1293,0.0092735703245749,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
7079,1962,3,4,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,0.0738362760834671,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
10675,1956,0,2,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1161,0.0197934595524956,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
9365,1976,0,1,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1277,0.0093896713615023,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
4322,1958,0,0,77863.0,0,0,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,1291,0.0092879256965944,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
2131,1959,0,4,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,1307,0.0191131498470948,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
4012,1972,0,0,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,0.0097799511002444,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
6059,1953,0,0,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,1314,0.0821292775665399,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
9212,1962,2,2,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1678,0.1220964860035735,13,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
7441,1973,3,4,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,0.0191831683168316,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
7899,1952,0,2,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,0.0095181439619274,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
1631,1965,0,0,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,1282,0.0093530787217459,14,2,Large Enterprise,Large Enterprise - Cloud Focus,0.8386683738796417,AcceptedCmp4
1371,1976,3,1,79941.0,0,0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,984,0.1766497461928934,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.9649122807017543,AcceptedCmp4
8475,1973,0,2,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1608,0.0006215040397762,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.9649122807017543,AcceptedCmp4
1501,1982,0,2,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,1717,0.0023282887077997,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.9649122807017543,AcceptedCmp4
4931,1977,3,0,157146.0,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,1730,0.0005777007510109,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.9649122807017543,AcceptedCmp4
3520,1990,2,1,91172.0,0,0,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,1092,0.051235132662397,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.9649122807017543,AcceptedCmp4
7503,1976,3,1,75825.0,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,1,2209,0.023076923076923,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
8867,1988,0,2,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0.080865068171133,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
4910,1967,3,4,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,2074,0.0554216867469879,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
9826,1972,0,1,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,0.0189125295508274,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
5830,1972,0,1,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,0.0189125295508274,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
4597,1970,0,0,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,0.0638930163447251,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
2147,1969,3,0,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2279,0.0552631578947368,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
3698,1983,3,0,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,2130,0.1130924448615673,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
9010,1972,2,2,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2346,0.0894759267149552,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
5453,1956,2,2,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,2352,0.0458988525286867,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
2747,1988,0,2,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0.080865068171133,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
1772,1975,0,2,79174.0,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1,2043,0.0631115459882583,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus,0.8850574712643677,AcceptedCmp4
1992,1964,3,2,60597.0,0,1,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,1,893,0.0738255033557047,12,1,Mid-Market Enterprise,Mid-Market Enterprise,1.0,AcceptedCmp4
5121,1977,3,1,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,761,0.2244094488188976,12,1,Mid-Market Enterprise,Mid-Market Enterprise,1.0,AcceptedCmp4
3717,1959,3,2,61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,704,0.3092198581560283,12,1,Mid-Market Enterprise,Mid-Market Enterprise,1.0,AcceptedCmp4
4619,1945,0,1,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,0.0107913669064748,12,1,Mid-Market Enterprise,Mid-Market Enterprise,1.0,AcceptedCmp4
2495,1974,2,2,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,0.018359853121175,12,1,Mid-Market Enterprise,Mid-Market Enterprise,1.0,AcceptedCmp4
4339,1970,0,2,67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,913,0.0382932166301969,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8375,1968,0,2,55954.0,0,1,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,518,0.0828516377649325,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6518,1951,0,3,67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,606,0.0098846787479406,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
11051,1956,0,0,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,661,0.0181268882175226,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
433,1958,2,1,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,632,0.0647709320695102,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
7055,1952,0,0,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1021,0.0743639921722113,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2877,1974,2,0,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,0.081180811808118,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4785,1970,0,0,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,0.0195804195804195,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
709,1952,3,4,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,0.0833333333333333,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3233,1965,0,2,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,0.0286225402504472,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1184,1968,0,4,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,0.0283687943262411,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5596,1956,1,0,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,0.0384087791495198,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6142,1943,2,2,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,900,0.0088790233074361,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9336,1969,0,3,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,636,0.06436420722135,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2928,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
7683,1968,2,2,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,0.098984771573604,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8581,1971,2,2,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,751,0.0372340425531914,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10664,1949,2,3,51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,467,0.047008547008547,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3916,1971,0,0,49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,890,0.0650953984287317,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5512,1977,2,2,55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,518,0.0462427745664739,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5562,1974,3,2,60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,735,0.1222826086956521,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4945,1953,3,3,53653.0,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,1210,0.0891824938067712,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9240,1971,0,1,60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,526,0.064516129032258,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9780,1971,2,0,71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,795,0.0464824120603015,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
895,1948,0,2,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,594,0.0823529411764705,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
55,1963,3,0,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,597,0.0083612040133779,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2920,1975,0,1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,0.0383451059535822,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6991,1951,3,4,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,637,0.0470219435736677,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1272,1965,2,1,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,903,0.0730088495575221,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6722,1954,0,2,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,0.0455729166666666,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4599,1976,2,2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,0.0457516339869281,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3900,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1,1961,3,1,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,0.0640138408304498,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5935,1956,2,1,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,0.0823529411764705,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10505,1960,2,0,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1001,0.0279441117764471,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
760,1975,0,4,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,0.0184729064039408,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4128,1962,0,0,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,0.1652892561983471,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3635,1962,0,1,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,578,0.0725388601036269,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10766,1964,0,2,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,506,0.0177514792899408,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2875,1978,3,2,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,906,0.0187431091510474,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
2320,1978,1,2,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,635,0.0455974842767295,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9855,1952,0,1,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1020,0.019588638589618,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
635,1966,2,2,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,0.1145662847790507,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5841,1966,3,0,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,832,0.0648259303721488,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4743,1969,0,2,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,0.0905349794238683,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4405,1956,2,2,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,0.0189873417721519,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9958,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6613,1970,2,2,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,0.0192307692307692,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1927,1973,1,0,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,0.0564399421128798,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
4690,1953,3,2,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,0.0817717206132879,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5529,1946,0,0,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,0.0179775280898876,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3594,1973,2,2,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,0.1296791443850267,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3643,1974,2,2,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,0.0279870828848223,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1490,1962,3,2,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,0.0900584795321637,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8920,1967,2,1,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1128,0.0806023029229406,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
5589,1964,3,4,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,793,0.0377833753148614,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
879,1976,2,2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,0.0457516339869281,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
10478,1950,0,2,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,633,0.056782334384858,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9971,1964,0,2,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,506,0.0177514792899408,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
3427,1955,0,2,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,734,0.0476190476190476,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
7397,1951,3,1,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,688,0.1451378809869375,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1958,1973,0,0,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,0.0196671709531013,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9710,1969,0,4,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,0.0189155107187894,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
1459,1966,0,2,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,928,0.0279870828848223,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6715,1948,0,1,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,685,0.0379008746355685,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
6250,1949,0,3,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,0.0,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
832,1966,0,0,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,0.0467914438502673,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
9907,1969,2,0,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,0.0562130177514792,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
8659,1952,0,0,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,1038,0.0192492781520692,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.8657534246575342,AcceptedCmp4
